[2026-09-24T12:25:01.336306+00:00] AUDIT_EVENT | id=24bef148-b7a1-46a5-91d3-3a43979e22aa | name=Mechanical Keyboard | type=sync | client_ip=testclient | status=AUDIT_RECORDED
[2026-09-24T12:26:52.310160+00:00] AUDIT_EVENT | id=bc569acf-2c85-4f3f-9825-1036d793cbab | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.310160+00:00] AUDIT_EVENT | id=593139ad-3f42-4058-a439-9db546c612c7 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.322458+00:00] AUDIT_EVENT | id=69344431-2248-4c90-9919-5b99d448648b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.322458+00:00] AUDIT_EVENT | id=804d159e-f6b5-4db1-8b89-8f15b7696124 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.322458+00:00] AUDIT_EVENT | id=e9a40be8-3719-42ff-a753-8b74f0c7cd42 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.322458+00:00] AUDIT_EVENT | id=74861478-4c0c-439a-a172-88cae4d07d01 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.336209+00:00] AUDIT_EVENT | id=2d8473c8-160a-4b70-84c6-4cf0e204d6ae | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.336209+00:00] AUDIT_EVENT | id=fda8f623-288d-45b8-b6bf-9d1fadcdc13f | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.336209+00:00] AUDIT_EVENT | id=cb5cd629-f518-4a6a-a3d6-2d72662479cf | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.336209+00:00] AUDIT_EVENT | id=0efd4db8-3389-4024-b7d2-89dcec27082a | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.336748+00:00] AUDIT_EVENT | id=8b552c59-a381-4734-808f-a8472b84f546 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.349943+00:00] AUDIT_EVENT | id=16e695b5-bc22-4e0e-a003-7c08114fcde0 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.350472+00:00] AUDIT_EVENT | id=ded414c7-c7e5-4a0c-b1a0-8b2060ff940c | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.350472+00:00] AUDIT_EVENT | id=b1e99e04-eafd-418e-94e0-0a86de85ccab | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.350472+00:00] AUDIT_EVENT | id=cb42ac49-8627-4c36-8cd7-aa5f240845ba | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=29380a97-70eb-47dd-a87b-99e1f22e9db8 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=336b6c7e-b881-4c0e-a1ea-cea726612459 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=596dea6b-42cf-4272-ae2e-303565a83e93 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=249182cf-5e17-4e66-a91c-bf574fa7d0c6 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.405732+00:00] AUDIT_EVENT | id=f997422d-d5ca-44fb-a047-100038dc0cfb | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=d5ff238f-61d2-4df1-8e5f-a745d5f99c9c | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404108+00:00] AUDIT_EVENT | id=4d6f9609-cc76-426c-8be4-7a7f110e5f4c | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.405732+00:00] AUDIT_EVENT | id=a7e1dd1d-72f8-48d9-80e8-a6021fc29267 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404108+00:00] AUDIT_EVENT | id=5e27167c-35ef-417b-a5a4-f12c65c521b8 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=ff94cbbc-c04c-4a46-8140-7cf156c5aa63 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.405732+00:00] AUDIT_EVENT | id=bdcf3b72-6716-4c0e-af62-bb06d7a174ea | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406292+00:00] AUDIT_EVENT | id=fb78e3ba-f6b2-4032-a652-fce645f1b897 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406292+00:00] AUDIT_EVENT | id=57f7bc74-8dce-456a-8bf6-2232be0996f8 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406818+00:00] AUDIT_EVENT | id=2417e357-cdfe-439a-a309-7d2125acc60c | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406818+00:00] AUDIT_EVENT | id=2516a991-2f0a-4d63-b771-19640cd4a823 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406292+00:00] AUDIT_EVENT | id=338412a3-368f-4da1-9473-8ecbd6b148f6 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406818+00:00] AUDIT_EVENT | id=249f4d34-ab5f-472e-9429-24b1eb8fbaf0 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.404643+00:00] AUDIT_EVENT | id=161e3ca7-eff0-4898-ac08-05060fc73c52 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406292+00:00] AUDIT_EVENT | id=43264836-936a-4b5b-a64e-36f7189c04ec | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.406818+00:00] AUDIT_EVENT | id=b2d390d5-4aa6-45d8-a033-84606baee879 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.461526+00:00] AUDIT_EVENT | id=fb3da9c0-9506-48ff-8cbf-eff5dc8e86dc | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.461526+00:00] AUDIT_EVENT | id=7d401d4e-19fd-4f6d-a05c-424f77fdf4c9 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.477274+00:00] AUDIT_EVENT | id=6c43f9d9-551f-4d33-bda7-6a56c72dde0e | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.477274+00:00] AUDIT_EVENT | id=e0f6241f-8782-4009-bd33-67c5b4b9e946 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.477274+00:00] AUDIT_EVENT | id=cd4053c2-ae32-46fe-b278-4a9eab807592 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.493453+00:00] AUDIT_EVENT | id=5026ef93-9a7e-4280-a5af-215bd36cb091 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.493453+00:00] AUDIT_EVENT | id=a25737f2-c3c6-4377-971c-d6b9568b9e70 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.493959+00:00] AUDIT_EVENT | id=c63947e5-04cc-4264-9c73-627667c82b0e | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.493959+00:00] AUDIT_EVENT | id=0d341d4e-d1dc-4abb-aa38-6440ca835325 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.493959+00:00] AUDIT_EVENT | id=52fa5061-b85b-4b4a-ba68-83ea2c218d39 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.493959+00:00] AUDIT_EVENT | id=09fce8ed-874c-48ea-822b-283234db4d6c | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.495022+00:00] AUDIT_EVENT | id=d23209ee-5cb7-49c3-a9b1-9afad79f5f02 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.550225+00:00] AUDIT_EVENT | id=6c7263bb-7f61-4b2b-a9b8-8ef1f506a3b1 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.550225+00:00] AUDIT_EVENT | id=b75a21d6-247e-44c7-97c5-45f4bd057eca | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.550225+00:00] AUDIT_EVENT | id=8959d1e9-1dd2-4474-a16e-7d9c45fdbcd7 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.550225+00:00] AUDIT_EVENT | id=50447670-207a-4c59-b9c0-5bb9907de357 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562426+00:00] AUDIT_EVENT | id=be69942b-da59-4e1e-815e-28c72ffa29f4 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562426+00:00] AUDIT_EVENT | id=0ff8006e-c94e-43dd-bb35-d6d912bbd9cd | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562426+00:00] AUDIT_EVENT | id=16bd8d79-e10d-4216-90b6-ee5d2804a9ca | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.561892+00:00] AUDIT_EVENT | id=b593c92d-9236-4b00-b798-9af99746c451 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.561892+00:00] AUDIT_EVENT | id=5d754b5c-3034-425e-b8e7-ebb6fe497a72 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562426+00:00] AUDIT_EVENT | id=8896b357-f9ca-4dea-8ea9-00724945c5df | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562426+00:00] AUDIT_EVENT | id=8ba41046-f645-4a01-9320-5f4a15f42075 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562426+00:00] AUDIT_EVENT | id=b6b8040f-c8b2-407f-8b25-13869e21574c | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.562975+00:00] AUDIT_EVENT | id=7d9c33e4-9d13-4247-8054-3af591882b5a | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.566453+00:00] AUDIT_EVENT | id=b14d9add-46ef-4144-b5dd-458bb553b977 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.607594+00:00] AUDIT_EVENT | id=1d177241-247e-477c-94ec-f9834b79bc35 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640259+00:00] AUDIT_EVENT | id=54e1420b-fc2e-4a80-a783-40f7416fecc1 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=69df2510-4c54-408f-ae1a-133857882e56 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=812cc05f-20ec-44af-b190-9cfba7a1f3ab | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640259+00:00] AUDIT_EVENT | id=419811f9-6fe8-4af5-b363-e44899d27279 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=5ff0efc2-1fa1-41c5-9c1b-9c6b330c623e | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=e74c5036-4d96-4d78-b0dc-99f9a1e4e68e | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=0f59f553-90ed-4f7f-922c-a1ff33969a91 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.641317+00:00] AUDIT_EVENT | id=29817eb8-c1f1-4cab-902e-726dcffbd478 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=fe7e20c4-534f-4913-95dc-44173e29464b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=9717bdca-4bd9-4dd1-a76b-9e840426647b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=df096ad9-4284-423e-98f2-c539a26fd065 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.641317+00:00] AUDIT_EVENT | id=0fc7bc89-e088-4cd5-9ace-36554d7aa13b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.641317+00:00] AUDIT_EVENT | id=81f3ea49-8a69-483f-bda3-1401287bae37 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.641317+00:00] AUDIT_EVENT | id=d41f07ad-ce84-4807-a68c-3daa85cdca0e | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640787+00:00] AUDIT_EVENT | id=a01d7a0e-478d-4bf3-9777-9559a4797c8d | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.640259+00:00] AUDIT_EVENT | id=f05de741-0931-4e7a-a72d-86d0bba6da8b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:52.641850+00:00] AUDIT_EVENT | id=278dff47-bdb8-4470-b2d1-de8f828ce3d7 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.072705+00:00] AUDIT_EVENT | id=ebc14955-7aa3-42e3-8daf-6f318befd94d | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.073981+00:00] AUDIT_EVENT | id=d9a08ffe-54ec-4943-80c7-cdb2e5f80eb9 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.073981+00:00] AUDIT_EVENT | id=4101cedb-b2f1-44ee-8c64-14e1eb225960 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.073981+00:00] AUDIT_EVENT | id=666f486d-cfc7-4fb5-8ea1-b9554e791738 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.085304+00:00] AUDIT_EVENT | id=d2509fa6-e57d-405a-8513-23f0e60eb3f1 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.091271+00:00] AUDIT_EVENT | id=60316f41-558a-427a-bb82-3b07ce1971d7 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.097758+00:00] AUDIT_EVENT | id=3fa4b802-fe38-4761-ac4f-6447191cb8de | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.097758+00:00] AUDIT_EVENT | id=f625385d-7b43-4084-a670-0fc70192564a | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.097758+00:00] AUDIT_EVENT | id=bc0066fe-a295-4261-ac17-d7a5f0301cf6 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.098662+00:00] AUDIT_EVENT | id=9423599c-e49d-4f0f-be3b-7eeb9f509f12 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.168136+00:00] AUDIT_EVENT | id=59b8b9e5-bc9d-490f-8004-09864de2bc78 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.168136+00:00] AUDIT_EVENT | id=f96649f8-ac1c-4d02-83a1-568fdb0d7941 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.178970+00:00] AUDIT_EVENT | id=6f779c42-dfdb-421c-bef7-94b59a09d344 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.179480+00:00] AUDIT_EVENT | id=28ae1ac1-857d-47f0-af4e-f3de63c17fb3 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.179480+00:00] AUDIT_EVENT | id=c0dc7061-8b4d-470b-a5d8-96ea2b330c35 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.180033+00:00] AUDIT_EVENT | id=f219a7ba-102c-4f62-b41b-e3a001778dd4 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.179480+00:00] AUDIT_EVENT | id=56cd1e6f-c9af-4ea2-8dbe-f871c0ee472e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.179480+00:00] AUDIT_EVENT | id=e7252386-ce19-4e66-809f-18353dbe8261 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.178970+00:00] AUDIT_EVENT | id=d6e435c8-46ff-4519-aa6d-46ef0a1c471d | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.244517+00:00] AUDIT_EVENT | id=fa5a9bd2-8172-41aa-847d-9e62b9e423ad | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.247518+00:00] AUDIT_EVENT | id=ea0ab6ff-3549-42ab-94d1-b55154e426da | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.262460+00:00] AUDIT_EVENT | id=a1a9f210-aa13-4613-9884-1e859e73a836 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.262460+00:00] AUDIT_EVENT | id=5cffec1c-f0a7-4b50-8968-481413f618db | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.263018+00:00] AUDIT_EVENT | id=f8f0501b-3a38-48ef-a79b-cc1d312cace5 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.262037+00:00] AUDIT_EVENT | id=685754b5-6eeb-4265-9bad-566e1cc1fc7c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.262037+00:00] AUDIT_EVENT | id=96056bf5-4044-4608-bb4f-54c05234248b | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.262037+00:00] AUDIT_EVENT | id=05a6ed4f-0307-4e70-be1c-be803230bd5e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.314487+00:00] AUDIT_EVENT | id=6b034584-3a84-4ba8-8158-def5d035e452 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.316095+00:00] AUDIT_EVENT | id=8cbee1cd-38ec-45b0-84b0-550b85de3a42 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.323214+00:00] AUDIT_EVENT | id=bd8c8243-094e-4458-8bf4-d5362c799d4e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.328193+00:00] AUDIT_EVENT | id=9259b2be-14be-4b6f-86ee-e3f9f19f71aa | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.337484+00:00] AUDIT_EVENT | id=dff95baf-8a97-47d1-8b07-cd410a65a80f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.344556+00:00] AUDIT_EVENT | id=51fe6cb5-0d84-4dfd-bdff-e9c073d9db1e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.347902+00:00] AUDIT_EVENT | id=488ba6ea-4630-4bf9-8ea6-164ef4312a68 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.347902+00:00] AUDIT_EVENT | id=a43fe795-7c26-4200-b35f-4ce9a94dccd8 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.347902+00:00] AUDIT_EVENT | id=609b5e49-3a94-4694-9c5b-8d6f5a53956c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.348435+00:00] AUDIT_EVENT | id=f210f2ad-1b83-4b6e-97fc-f42a2a0ffc90 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.375082+00:00] AUDIT_EVENT | id=1f947e61-b62b-4540-9e5d-fab167f009b3 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.377229+00:00] AUDIT_EVENT | id=645b4e08-6089-4fed-bdd3-1ace116299a4 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.383179+00:00] AUDIT_EVENT | id=5cd5a003-5ff9-481d-9de8-4cb7a2a7f5ba | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.385448+00:00] AUDIT_EVENT | id=74ee48ce-af58-4c90-8c25-2b3e5814f955 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.404538+00:00] AUDIT_EVENT | id=f46c016d-c559-49e9-9e3e-210becfa6638 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.413307+00:00] AUDIT_EVENT | id=302d0ba2-8386-4f04-9216-188deb36398a | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.418308+00:00] AUDIT_EVENT | id=9d6cd696-84ea-44e0-a99a-62930b4b222c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.420921+00:00] AUDIT_EVENT | id=3cbf212f-9018-43a4-af24-f2da5b9a23ff | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.421468+00:00] AUDIT_EVENT | id=2f7e9c73-79d7-4e19-abb6-bca7ad2f0e28 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.421468+00:00] AUDIT_EVENT | id=4ebbd48c-d922-4b63-b054-8da0dd7fac3f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.434897+00:00] AUDIT_EVENT | id=4ee95790-58ab-4778-90b6-cb914f9185da | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.435474+00:00] AUDIT_EVENT | id=6e437a91-a457-49f4-969c-d516dbef4065 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.444202+00:00] AUDIT_EVENT | id=b81013b7-2aa1-4d18-921a-ecdc4ac022ef | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.444746+00:00] AUDIT_EVENT | id=7e936c83-8256-4d22-adbe-244354cf2b4b | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:27:01.465838+00:00] AUDIT_EVENT | id=2d6edbce-bb2e-408d-ad18-deabc9a93397 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
